Area
1.5150617283950618
1.5193415637860084
1.5048971193415637
1.5193415637860084
1.5016872427983539
1.5059670781893006
1.5043621399176956
1.511851851851852
1.5032921810699589
1.5054320987654322
1.511851851851852
1.5145267489711935
1.5048971193415637
1.5182716049382716
1.5065020576131687
1.511851851851852
1.5043621399176956
1.5059670781893006
1.5129218106995885
1.5097119341563785
1.5113168724279835
1.5145267489711935
1.5150617283950618
1.508641975308642
1.5134567901234568
1.508641975308642
1.5172016460905349
1.5075720164609052
1.5113168724279835
1.513991769547325
1.5129218106995885
1.5113168724279835
1.508641975308642
1.511851851851852
1.5070370370370372
1.5097119341563785
1.510246913580247
1.5097119341563785
1.5129218106995885
1.51238683127572
1.510246913580247
1.5075720164609052
1.5081069958847737
1.513991769547325
1.513991769547325
1.508641975308642
1.5048971193415637
1.5150617283950618
1.5091769547325105
1.5134567901234568
