Area
1.5114186851211073
1.5114186851211073
1.792110726643599
1.3170934256055362
1.8137024221453286
1.6409688581314879
1.3386851211072663
1.7057439446366782
1.468235294117647
1.403460207612457
1.403460207612457
1.3602768166089965
1.3170934256055362
1.2739100346020762
1.403460207612457
1.5761937716262977
1.5114186851211073
1.2955017301038063
1.9000692041522491
1.425051903114187
1.468235294117647
1.7273356401384086
1.425051903114187
1.3386851211072663
1.468235294117647
1.4466435986159172
1.5546020761245676
1.5330103806228375
1.5761937716262977
1.2739100346020762
1.2739100346020762
1.3170934256055362
1.7705190311418686
1.5114186851211073
1.425051903114187
1.3818685121107266
1.4466435986159172
1.468235294117647
1.6193771626297577
1.403460207612457
1.5546020761245676
1.5330103806228375
1.4898269896193772
1.5114186851211073
1.3602768166089965
1.7273356401384086
1.2955017301038063
1.5330103806228375
1.425051903114187
1.4898269896193772
