Area
1.3895525494276797
1.5194172736732572
1.5713631633714882
1.5324037460978148
1.5453902185223727
1.4999375650364204
1.4350052029136315
1.4414984391259105
1.5194172736732572
1.6168158168574402
1.5713631633714882
1.473964620187305
1.5324037460978148
1.6557752341311134
1.4804578563995838
1.5064308012486993
1.5583766909469303
1.525910509885536
1.4804578563995838
1.5518834547346516
1.6168158168574402
1.5129240374609783
1.525910509885536
1.4934443288241415
1.5453902185223727
1.3765660770031218
1.460978147762747
1.5583766909469303
1.4999375650364204
1.5453902185223727
1.5324037460978148
1.4999375650364204
1.4479916753381894
1.577856399583767
1.5064308012486993
1.5453902185223727
1.5843496357960458
1.4804578563995838
1.4934443288241415
1.5648699271592093
1.460978147762747
1.422018730489074
1.5843496357960458
1.5388969823100938
1.473964620187305
1.577856399583767
1.5648699271592093
1.473964620187305
1.5388969823100938
1.5518834547346516
