Area
1.3696
1.5936
1.5808
1.696
1.504
1.6128
1.504
1.5744
1.4528
1.568
1.7024
1.6
1.4848
1.5744
1.4016
1.6064
1.6
1.4336
1.4848
1.5808
1.6128
1.5424
1.568
1.568
1.4912
1.6768
1.3696
1.4528
1.5168
1.3888
1.4912
1.504
1.4016
1.632
1.5808
1.6
1.4528
1.5808
1.5424
1.5296
1.4208
1.4912
1.696
1.4464
1.5168
1.3504
1.568
1.4848
1.4848
1.7408
1.5744
1.5744
1.5744
1.4592
1.5744
1.6128
1.5104
1.4656
1.4592
1.376
1.6
1.5744
1.4848
1.5424
1.5616
1.4528
1.3376
1.3248
1.568
1.4784
1.5936
1.504
1.4784
1.6256
1.6768
1.6896
1.664
1.4976
1.5936
1.4528
1.504
1.4592
1.408
1.3824
1.5168
1.4528
1.3312
1.7088
1.664
1.568
1.4912
1.3824
1.4784
1.4016
1.5168
1.3952
1.4592
1.6128
1.4592
1.6512
1.5936
1.664
1.7088
1.4848
1.6064
1.4912
1.4528
1.4528
1.664
1.4976
1.44
1.5296
1.376
1.44
1.4592
1.2416
1.472
1.568
1.4912
1.5104
1.4464
1.6
1.536
1.6448
1.6064
1.504
1.5744
1.5936
1.6192
1.4272
1.472
1.7344
1.3632
1.5488
1.4464
1.4784
1.5808
1.5296
1.44
1.6768
1.5104
1.504
1.6384
1.4784
1.4528
1.3376
1.5296
1.5808
1.6256
1.4528
1.3248
1.5424
1.5232
1.5872
1.4016
1.5808
1.2672
1.408
1.5296
1.4336
1.6384
1.5936
1.6128
1.5424
1.568
1.5488
1.4848
1.728
1.4464
1.728
1.4528
1.4784
1.4208
1.472
1.632
1.6128
1.4144
1.4848
1.5488
1.5296
1.5232
1.2672
1.5616
1.5616
1.7344
1.5424
1.5936
1.504
1.4528
1.472
1.4528
1.4976
1.4016
1.3312
1.7728
1.4528
1.6256
1.5872
1.6896
1.44
1.5872
1.6192
1.5104
1.568
1.4592
1.4016
1.4784
1.5744
1.8112
1.44
1.3952
1.5744
1.4784
1.5232
1.6192
1.664
1.6
1.5616
1.5168
1.4208
1.5104
1.632
1.6768
1.4144
1.472
1.6576
1.3952
1.5488
1.5552
1.536
1.4144
1.536
1.4592
1.5872
1.536
1.536
1.4656
1.6832
1.4208
1.5808
1.5744
1.5168
1.4336
1.6128
1.5168
1.5936
1.4848
1.6256
1.536
1.5808
1.5616
1.5104
1.472
1.5296
1.5936
1.4528
1.4528
1.4144
1.4848
1.4912
1.3184
1.5936
1.3504
1.4272
1.536
1.4976
