Area
1.517578125
1.529296875
1.494140625
1.529296875
1.505859375
1.517578125
1.517578125
1.529296875
1.482421875
1.529296875
1.505859375
1.458984375
1.51171875
1.494140625
1.552734375
1.482421875
1.51171875
1.517578125
1.51171875
1.48828125
1.564453125
1.494140625
1.529296875
1.51171875
1.552734375
1.494140625
1.5
1.53515625
1.517578125
1.5
1.541015625
1.5
1.552734375
1.517578125
1.470703125
1.5
1.51171875
1.517578125
1.51171875
1.46484375
1.505859375
1.505859375
1.494140625
1.482421875
1.529296875
1.517578125
1.55859375
1.517578125
1.48828125
1.505859375
1.541015625
1.51171875
1.529296875
1.529296875
1.482421875
1.529296875
1.494140625
1.5
1.447265625
1.505859375
1.552734375
1.4765625
1.529296875
1.505859375
1.5234375
1.48828125
1.46484375
1.55859375
1.53515625
1.5703125
1.517578125
1.5234375
1.517578125
1.482421875
1.505859375
1.552734375
1.541015625
1.53515625
1.494140625
1.48828125
1.517578125
1.4765625
1.48828125
1.51171875
1.5
1.517578125
1.4765625
1.51171875
1.505859375
1.447265625
1.541015625
1.470703125
1.505859375
1.4765625
1.5
1.5
1.51171875
1.482421875
1.51171875
1.517578125
1.494140625
1.48828125
1.4765625
1.494140625
1.5234375
1.541015625
1.51171875
1.5234375
1.48828125
1.482421875
1.5
1.5234375
1.51171875
1.4765625
1.5
1.529296875
1.541015625
1.51171875
1.470703125
1.505859375
1.48828125
1.5234375
1.529296875
1.48828125
1.517578125
1.470703125
1.529296875
1.494140625
1.517578125
1.46484375
1.5
1.5
1.51171875
1.517578125
1.5234375
1.529296875
1.5
1.517578125
1.48828125
1.494140625
1.48828125
1.529296875
1.482421875
1.529296875
1.51171875
1.505859375
1.5234375
1.529296875
1.517578125
1.517578125
1.529296875
1.541015625
1.5
1.546875
1.5234375
1.505859375
1.564453125
1.53515625
1.505859375
1.5234375
1.494140625
1.541015625
1.5234375
1.44140625
1.458984375
1.505859375
1.552734375
1.529296875
1.51171875
1.5
1.494140625
1.4765625
1.517578125
1.48828125
1.546875
1.5
1.529296875
1.552734375
1.517578125
1.482421875
1.5234375
1.48828125
1.48828125
1.529296875
1.529296875
1.5234375
1.53515625
1.529296875
1.529296875
1.494140625
1.51171875
1.529296875
1.51171875
1.494140625
1.46484375
1.541015625
1.5234375
1.494140625
1.5
1.53515625
1.529296875
1.51171875
1.505859375
1.46484375
1.517578125
1.517578125
1.5234375
1.546875
1.51171875
1.5
1.5234375
