Area
1.5050880000000002
1.482624
1.500096
1.540032
1.500096
1.527552
1.4701440000000001
1.4976
1.467648
1.520064
1.475136
1.5325440000000001
1.502592
1.482624
1.517568
1.492608
1.487616
1.54752
1.465152
1.54752
1.527552
1.5250560000000002
1.495104
1.5325440000000001
1.500096
1.5250560000000002
1.465152
1.477632
1.54752
1.537536
1.4626560000000002
1.4426880000000002
1.490112
1.4976
1.5050880000000002
1.48512
1.5225600000000001
1.567488
1.495104
1.500096
1.557504
1.4976
1.4601600000000001
1.527552
1.537536
1.482624
1.5225600000000001
1.56
1.482624
1.569984
