Area
1.500096
1.5050880000000002
1.520064
1.502592
1.51008
1.520064
1.502592
1.5250560000000002
1.520064
1.512576
1.507584
1.48512
1.5050880000000002
1.51008
1.507584
1.512576
1.500096
1.5325440000000001
1.51008
1.500096
1.492608
1.4976
1.507584
1.5050880000000002
1.492608
1.502592
1.5150720000000002
1.512576
1.500096
1.4976
1.477632
1.495104
1.500096
1.5050880000000002
1.490112
1.51008
1.520064
1.475136
1.517568
1.5050880000000002
1.490112
1.500096
1.5150720000000002
1.517568
1.480128
1.5225600000000001
1.500096
1.5225600000000001
1.5150720000000002
1.495104
